MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.654785	0.752702	0.068532	0.000000	0.696983	-0.566257	-0.439964	0.000000	-0.292355	0.335847	-0.895397	0.000000	-0.310213	-0.300950	-0.144693	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.015796	0.936142	0.351268	0.000000	0.968522	0.072960	-0.237994	0.000000	-0.248425	0.343970	-0.905522	0.000000	-0.037165	-0.394120	0.266203	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.351692	0.898451	0.262866	0.000000	0.935581	-0.327859	-0.131136	0.000000	-0.031637	0.292052	-0.955879	0.000000	0.251823	0.413868	0.389385	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.715518	0.697419	0.040519	0.000000	0.210549	0.159983	0.964404	0.000000	0.666111	0.698579	-0.261312	0.000000	-0.116193	0.030106	-0.336012	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.718908	0.695069	0.007057	0.000000	0.211725	0.209295	0.954656	0.000000	0.662075	0.687804	-0.297627	0.000000	-0.123442	0.135146	-0.385105	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.636453	0.707967	0.306121	0.000000	0.771007	-0.595161	-0.226563	0.000000	0.021792	0.380218	-0.924640	0.000000	-0.141565	-0.185499	0.375735	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.169925	0.763941	-0.622511	0.000000	-0.984280	-0.162432	0.069341	0.000000	-0.048143	0.624508	0.779533	0.000000	0.214888	0.386436	-0.294783	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.807837	0.289214	-0.513570	0.000000	-0.467777	0.215511	0.857169	0.000000	0.358586	0.932690	-0.038810	0.000000	0.072773	-0.484000	-0.471465	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.110178	0.509414	-0.853439	0.000000	-0.984828	-0.171777	0.024608	0.000000	-0.134066	0.843202	0.520612	0.000000	0.377069	0.423021	-0.420163	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.504008	0.680649	0.531689	0.000000	0.863510	-0.409995	-0.293693	0.000000	0.018088	0.607142	-0.794388	0.000000	0.012692	0.312223	0.008191	1.000000
