SPHERE	-0.099949	0.267906	0.282423	0.026834
SPHERE	-0.286037	-0.155836	0.253674	0.027132
SPHERE	0.051326	-0.021496	0.122559	0.024491
SPHERE	0.012735	0.429751	0.395507	0.024853
SPHERE	0.206005	-0.339774	0.101410	0.025982
SPHERE	-0.245080	-0.345790	0.289941	0.023401
SPHERE	-0.094304	-0.352450	-0.372425	0.023986
SPHERE	-0.266250	0.012221	0.320464	0.027496
SPHERE	-0.193409	0.130431	0.023030	0.025886
SPHERE	0.448768	-0.196947	0.257578	0.025390
SPHERE	0.256133	-0.094677	0.371539	0.025528
SPHERE	-0.140308	0.292638	0.398483	0.024514
SPHERE	0.428097	0.024767	-0.394386	0.023624
SPHERE	0.155348	0.371397	-0.143813	0.024134
SPHERE	-0.457321	-0.040302	-0.416282	0.023601
SPHERE	0.447737	0.382640	0.333847	0.024326
SPHERE	0.037817	-0.118692	0.247525	0.024444
SPHERE	0.159180	0.029996	-0.437252	0.025469
SPHERE	0.410108	0.409134	0.209835	0.025157
SPHERE	0.226838	0.133115	-0.138794	0.024518
SPHERE	-0.316523	-0.056757	0.360160	0.026199
SPHERE	-0.160573	-0.256511	0.372297	0.026788
SPHERE	0.177414	0.433834	0.084245	0.024793
SPHERE	0.339973	-0.057288	0.401862	0.026072
SPHERE	0.299033	0.175010	0.390429	0.024993
SPHERE	-0.269771	0.427430	0.398833	0.025344
SPHERE	0.362810	0.134323	-0.064787	0.023949
SPHERE	-0.207593	0.271179	-0.182563	0.025915
SPHERE	-0.260091	-0.296721	-0.212489	0.025196
SPHERE	-0.079215	-0.313443	0.385933	0.025652
SPHERE	-0.356153	-0.004339	0.248096	0.023763
SPHERE	0.411134	0.174324	-0.110402	0.027436
SPHERE	-0.124387	-0.194948	-0.253571	0.026457
SPHERE	-0.242415	-0.329695	0.220184	0.025769
SPHERE	0.279468	-0.319872	0.233378	0.023856
SPHERE	0.428820	-0.426311	0.020544	0.023644
SPHERE	-0.247425	0.283464	0.221456	0.024068
SPHERE	0.443036	0.132187	0.246193	0.026069
SPHERE	-0.347775	0.019251	-0.401757	0.023723
SPHERE	-0.281390	-0.036757	0.304573	0.023625
SPHERE	0.242433	-0.425011	-0.324589	0.025722
SPHERE	-0.279409	0.368508	-0.353932	0.027500
SPHERE	-0.421424	0.350167	-0.404157	0.027491
SPHERE	0.403311	0.089507	-0.304701	0.023351
SPHERE	-0.103108	0.393191	0.304341	0.024013
SPHERE	0.049879	0.075486	-0.045069	0.024830
SPHERE	-0.185451	0.466438	0.072938	0.026197
SPHERE	0.234433	0.121951	-0.439501	0.026990
SPHERE	0.315611	0.402875	0.353526	0.026449
SPHERE	0.453740	0.230745	0.381749	0.026796
SPHERE	0.157725	-0.002591	-0.317596	0.027432
SPHERE	0.368108	-0.400339	0.141685	0.026792
SPHERE	0.123170	-0.257663	0.190843	0.024367
SPHERE	-0.162780	-0.255330	-0.404842	0.024654
SPHERE	-0.261990	0.143282	0.010131	0.025971
SPHERE	-0.207913	0.043582	0.207261	0.027381
SPHERE	-0.027159	0.088134	0.423164	0.023805
SPHERE	-0.155397	0.330153	-0.062185	0.025212
SPHERE	-0.147817	0.093883	0.317683	0.023347
SPHERE	0.166945	-0.016221	-0.017186	0.024308
SPHERE	-0.436543	-0.081784	0.186340	0.024604
SPHERE	0.130444	-0.144891	-0.298889	0.026141
SPHERE	0.120578	0.218791	-0.162745	0.025871
SPHERE	-0.282053	0.398674	0.174995	0.026418
SPHERE	-0.230086	0.030750	-0.390869	0.026055
SPHERE	0.358953	0.177035	-0.386419	0.024419
SPHERE	-0.131812	0.073041	0.088775	0.023797
SPHERE	-0.161462	-0.294047	0.459069	0.026111
SPHERE	0.312103	-0.160652	-0.297239	0.023348
SPHERE	0.189061	-0.359799	0.176440	0.025152
SPHERE	0.260597	0.420958	0.395515	0.024933
SPHERE	-0.280488	0.277844	0.045455	0.026925
SPHERE	0.385032	0.389511	0.355600	0.024572
SPHERE	0.072327	-0.320105	-0.214599	0.025409
SPHERE	-0.007192	-0.034380	0.330144	0.026936
SPHERE	-0.198332	-0.303344	0.174822	0.025400
SPHERE	-0.341909	0.097672	-0.007179	0.026365
SPHERE	0.212221	-0.304528	-0.263118	0.026826
SPHERE	-0.359493	-0.343376	-0.132465	0.025411
SPHERE	0.410571	0.388316	0.116067	0.024687
SPHERE	0.301063	-0.003715	-0.156176	0.026820
SPHERE	0.150897	0.103444	-0.229051	0.024976
SPHERE	-0.406968	-0.373357	0.140152	0.023963
SPHERE	-0.201208	-0.160235	-0.388533	0.024848
SPHERE	0.412671	0.079373	-0.222758	0.025114
SPHERE	0.248124	-0.011917	-0.324852	0.026078
SPHERE	0.118876	0.016758	-0.276373	0.027013
SPHERE	-0.070014	0.313009	-0.100192	0.025657
SPHERE	-0.165513	0.218190	0.131901	0.024351
SPHERE	-0.152881	0.375745	-0.343955	0.027437
SPHERE	-0.469817	0.269092	0.260642	0.025045
SPHERE	-0.366407	0.347582	0.210151	0.024557
SPHERE	-0.048499	0.463566	0.198121	0.023538
SPHERE	-0.024842	0.347498	-0.386416	0.024212
SPHERE	-0.111542	-0.188821	0.149657	0.023748
SPHERE	-0.348627	-0.424538	-0.422726	0.026705
SPHERE	0.266690	0.182380	-0.054540	0.025240
SPHERE	0.085365	0.074887	0.028474	0.023830
SPHERE	-0.130955	-0.185611	0.368655	0.025813
SPHERE	0.313107	-0.408140	-0.380848	0.025319
SPHERE	-0.312391	-0.017274	-0.259586	0.027182
SPHERE	-0.197969	-0.135159	0.358018	0.026778
SPHERE	0.299310	0.151263	-0.440704	0.024768
SPHERE	0.264675	0.119816	0.319698	0.024406
SPHERE	-0.265255	-0.287112	0.106906	0.024617
SPHERE	0.166297	0.268832	0.209020	0.023791
SPHERE	-0.094036	-0.175432	-0.062802	0.024168
SPHERE	-0.108700	0.031250	-0.328499	0.024296
SPHERE	-0.460521	-0.113641	-0.111789	0.025647
SPHERE	0.225724	-0.227766	0.142294	0.024606
SPHERE	0.398079	0.176451	0.293903	0.025635
SPHERE	-0.178180	0.138232	-0.468069	0.026241
SPHERE	0.326333	0.112393	0.135400	0.025554
SPHERE	-0.094228	-0.130817	0.207708	0.025494
SPHERE	0.168326	-0.328605	-0.442188	0.026675
SPHERE	0.176956	-0.297640	0.113344	0.023598
SPHERE	0.064270	-0.472682	-0.468339	0.026251
SPHERE	-0.226696	0.147722	0.339960	0.024605
SPHERE	-0.151003	0.159279	0.360750	0.024088
SPHERE	-0.177038	0.364951	-0.297386	0.026055
SPHERE	0.003295	0.313175	0.167227	0.023988
SPHERE	-0.292146	-0.099762	0.194898	0.027101
SPHERE	0.044842	0.226078	0.409170	0.026954
SPHERE	0.405840	0.048942	0.412352	0.024305
SPHERE	0.049899	0.416827	0.284428	0.025393
SPHERE	0.089446	0.148798	0.468826	0.026726
SPHERE	-0.165902	0.353922	0.084301	0.027233
SPHERE	0.245844	0.261105	0.279580	0.025991
SPHERE	0.099279	-0.027998	-0.316774	0.024428
SPHERE	0.345628	0.353141	0.155652	0.026648
SPHERE	0.106370	0.092044	0.138306	0.025052
SPHERE	-0.333669	0.074979	-0.443146	0.025577
SPHERE	0.017198	0.315145	0.014259	0.026254
SPHERE	-0.009705	0.009856	-0.430006	0.023803
SPHERE	-0.109176	0.130298	-0.045318	0.026726
SPHERE	-0.082762	-0.240859	-0.088771	0.023933
SPHERE	0.207411	0.070270	0.298297	0.023406
SPHERE	-0.050514	-0.021472	0.469653	0.025761
SPHERE	-0.405663	0.134128	0.092692	0.023578
SPHERE	-0.266616	0.123924	0.402963	0.024261
SPHERE	0.428754	0.425201	0.378008	0.026408
SPHERE	-0.157600	0.034793	-0.265962	0.026529
SPHERE	0.427039	-0.032118	0.364854	0.025323
