SPHERE	0.399681	-0.000683	0.164662	0.027182
SPHERE	-0.316025	0.268835	-0.173696	0.025720
SPHERE	-0.052616	0.147395	-0.165351	0.027012
SPHERE	0.256113	0.397888	0.214598	0.026429
SPHERE	-0.004446	-0.205280	-0.188795	0.027365
SPHERE	-0.201014	-0.142674	0.024823	0.023761
SPHERE	0.383455	0.014312	-0.329017	0.026712
SPHERE	0.127848	0.012394	-0.355364	0.024178
SPHERE	-0.462676	0.285279	-0.351265	0.025654
SPHERE	0.080070	-0.050808	-0.416843	0.024080
SPHERE	-0.378918	-0.107440	0.258840	0.023452
SPHERE	-0.182243	-0.001748	0.322048	0.026970
SPHERE	0.265995	-0.340144	0.383719	0.026678
SPHERE	-0.008678	-0.065352	0.362745	0.023625
SPHERE	0.424216	-0.443525	0.093840	0.024983
SPHERE	0.043794	0.213747	-0.343474	0.025754
SPHERE	0.024724	-0.220462	0.225417	0.025660
SPHERE	0.204039	0.285418	-0.344123	0.023792
SPHERE	-0.296310	0.388324	0.179375	0.026736
SPHERE	-0.086935	0.028399	-0.192709	0.025393
SPHERE	0.162371	-0.283312	-0.229044	0.024123
SPHERE	0.127313	-0.342639	0.054722	0.024006
SPHERE	-0.309942	-0.326040	-0.321415	0.025751
SPHERE	0.361515	-0.190409	-0.210429	0.026331
SPHERE	0.063283	-0.460259	0.016962	0.025032
SPHERE	0.299717	0.148868	-0.382757	0.024504
SPHERE	0.063683	0.273627	-0.003403	0.023342
SPHERE	-0.173025	0.277333	-0.317007	0.027397
SPHERE	0.468523	-0.071864	-0.331693	0.027448
SPHERE	0.060717	0.195801	-0.275200	0.025956
SPHERE	0.343620	-0.122316	-0.041042	0.026405
SPHERE	0.160890	0.222142	-0.329542	0.026435
SPHERE	0.237866	0.161654	0.016497	0.024319
SPHERE	-0.164626	0.108958	0.063845	0.025688
SPHERE	-0.092805	-0.412661	0.348536	0.027055
SPHERE	0.338337	-0.442323	0.195511	0.026328
SPHERE	-0.040638	0.336307	-0.016701	0.026887
SPHERE	0.059039	0.183085	0.246261	0.023421
SPHERE	-0.415110	-0.270660	-0.314278	0.025103
SPHERE	0.425850	-0.169391	0.444541	0.026387
SPHERE	0.465309	-0.012651	-0.222860	0.026248
SPHERE	-0.378842	0.315718	-0.274933	0.024656
SPHERE	0.375695	-0.399321	-0.263647	0.025431
SPHERE	-0.367107	0.405912	0.100247	0.026471
SPHERE	0.269420	-0.390628	0.085864	0.025706
SPHERE	0.266395	-0.143631	0.257270	0.024775
SPHERE	0.060483	0.416177	0.071965	0.026847
SPHERE	-0.226859	0.043045	-0.272289	0.025473
SPHERE	-0.445173	-0.021035	0.066206	0.024384
SPHERE	-0.180940	0.267009	0.130364	0.023890
SPHERE	0.342285	0.341754	0.436583	0.024191
SPHERE	0.271974	0.061091	0.039210	0.027384
SPHERE	0.144971	-0.349073	0.396233	0.025716
SPHERE	-0.018158	0.178928	-0.212412	0.025138
SPHERE	0.122161	0.335815	0.055545	0.023520
SPHERE	-0.096723	0.256706	-0.339391	0.027038
SPHERE	-0.238134	0.200214	0.060084	0.025124
SPHERE	-0.008335	-0.284443	0.251453	0.025664
SPHERE	-0.418847	0.212738	-0.168261	0.024795
SPHERE	-0.200167	0.344862	-0.076852	0.026863
SPHERE	0.469380	-0.154585	-0.118741	0.027255
SPHERE	-0.451037	0.143122	0.020998	0.025322
SPHERE	0.002984	-0.397730	0.040045	0.026055
SPHERE	0.332729	0.173515	-0.160179	0.027087
SPHERE	-0.100716	0.375195	0.152687	0.023754
SPHERE	-0.383984	-0.070606	-0.249377	0.027023
SPHERE	-0.333982	0.056490	-0.475641	0.023972
SPHERE	-0.072388	-0.076743	-0.114944	0.025157
SPHERE	0.242865	0.240667	0.377597	0.025084
SPHERE	-0.090767	-0.076069	-0.062787	0.026586
SPHERE	0.000061	0.450125	0.291467	0.027114
SPHERE	0.151482	-0.343260	-0.044759	0.024799
SPHERE	-0.445250	-0.368569	0.418433	0.023557
SPHERE	0.036727	-0.309017	-0.209322	0.023862
SPHERE	0.222526	-0.207910	-0.354940	0.026199
SPHERE	0.190196	0.004188	0.075043	0.023994
SPHERE	-0.229999	-0.022441	-0.250610	0.025231
SPHERE	0.375360	0.160900	0.065587	0.026091
SPHERE	0.138413	-0.116496	0.235553	0.024984
SPHERE	0.015406	-0.284432	-0.134321	0.024605
SPHERE	-0.176418	-0.191793	0.166745	0.025621
SPHERE	-0.025222	0.431421	0.038217	0.026886
SPHERE	-0.250717	0.157796	-0.126769	0.024201
SPHERE	-0.311816	0.421336	-0.102314	0.027235
SPHERE	-0.074106	0.121440	-0.389486	0.025117
SPHERE	-0.192397	0.151265	0.203533	0.024658
SPHERE	-0.438237	-0.035896	-0.237886	0.027264
SPHERE	0.154529	0.101630	-0.377945	0.025636
SPHERE	0.382775	0.262178	0.311495	0.027404
SPHERE	0.221694	-0.123575	0.082182	0.024910
SPHERE	-0.438816	0.428458	0.383927	0.027374
SPHERE	0.379583	-0.192269	0.127505	0.024192
SPHERE	0.404808	0.212854	0.132006	0.024670
SPHERE	-0.111309	-0.139915	-0.317073	0.024264
SPHERE	0.299181	-0.080593	0.448508	0.025081
SPHERE	-0.453531	-0.404591	-0.042914	0.025324
SPHERE	0.079925	0.145906	0.370726	0.027197
SPHERE	0.180319	0.327614	-0.037441	0.025643
SPHERE	0.230987	0.244498	0.028417	0.027067
SPHERE	0.175608	-0.234439	0.194294	0.023604
SPHERE	0.129531	-0.419099	-0.402419	0.027116
SPHERE	0.354323	-0.009857	-0.449127	0.023569
SPHERE	0.011337	-0.377812	0.289412	0.024790
SPHERE	0.430850	-0.390445	0.232416	0.025163
SPHERE	0.230725	0.129786	-0.386584	0.025576
SPHERE	-0.016993	0.050441	-0.162132	0.025138
SPHERE	-0.179250	0.341882	-0.198493	0.024276
SPHERE	-0.365470	0.468074	0.381474	0.027483
SPHERE	-0.424134	0.452863	0.290463	0.026459
SPHERE	-0.030427	0.317116	-0.213967	0.027183
SPHERE	0.413820	-0.398634	-0.076630	0.027416
SPHERE	-0.314887	-0.318148	-0.066484	0.027048
SPHERE	0.284140	0.021080	-0.148012	0.027126
SPHERE	-0.403785	0.164312	0.008427	0.024511
SPHERE	0.030509	0.285260	-0.111243	0.024946
SPHERE	0.280156	-0.202315	-0.098951	0.026022
SPHERE	-0.222615	-0.281695	0.257123	0.026865
SPHERE	-0.437944	-0.430559	0.201115	0.026386
SPHERE	-0.355685	-0.348549	0.346883	0.027398
SPHERE	-0.195030	-0.193314	-0.284259	0.024545
SPHERE	0.375679	-0.269239	0.368394	0.023731
SPHERE	0.237231	0.177823	0.156263	0.024506
